Time,Ave_t,Max_t,Min_t,Prec,SLpress,Winddir,Windsp
25/12/2015,6.0,12.6,-0.7,0.0,1026.4,204,7
24/12/2015,6.3,7.2,5.4,2.2,1028.4,332,5
23/12/2015,6.2,7.3,5.1,0.9,1023.5,2,10
22/12/2015,6.4,7.5,5.3,0.0,1025.6,357,6
21/12/2015,5.9,6.9,4.9,0.1,1025.4,19,6
20/12/2015,4.8,5.7,3.8,0.9,1028.3,189,5
19/12/2015,3.5,8.1,-1.2,0.2,1031.6,342,2
18/12/2015,2.0,8.2,-4.2,0.0,1033.1,49,4
17/12/2015,1.6,8.4,-5.2,0.0,1034.8,360,3
16/12/2015,3.7,8.6,-1.2,0.0,1036.0,347,8
15/12/2015,7.7,11.4,4.0,0.0,1031.4,10,7
14/12/2015,8.2,10.8,5.5,0.0,1027.4,353,5
13/12/2015,7.0,8.1,5.9,0.2,1025.5,7,6
12/12/2015,8.0,9.2,6.7,4.1,1022.3,22,8
11/12/2015,9.7,11.2,8.1,0.0,1023.7,32,9
10/12/2015,8.5,11.4,5.6,,1023.0,16,4
09/12/2015,9.3,11.1,7.6,0.0,1023.2,237,5
08/12/2015,5.8,11.4,0.3,0.0,1027.5,138,4
07/12/2015,6.1,12.7,-0.5,0.0,1030.2,44,3
06/12/2015,5.0,9.3,0.8,0.0,1030.7,187,3
05/12/2015,5.8,7.4,4.3,4.3,1030.0,327,2
04/12/2015,8.6,11.0,6.2,0.0,1029.5,61,4
03/12/2015,7.7,14.6,0.8,0.0,1029.2,69,7
02/12/2015,10.0,15.1,4.9,0.0,1026.3,10,5
01/12/2015,11.4,13.2,9.6,0.5,1021.6,305,3
Time,Ave_t,Max_t,Min_t,Prec,SLpress,Winddir,Windsp

28/01/2016,5.2,6.6,3.9,,1024.2,353,5
27/01/2016,3.0,7.6,-1.7,1.5,1025.0,81,5
26/01/2016,1.1,7.8,-5.7,0.0,1029.6,85,3
25/01/2016,-2.0,5.3,-9.4,0.0,1036.4,184,6
24/01/2016,-2.9,1.1,-6.9,0.0,1045.0,28,8
23/01/2016,-0.1,2.5,-2.7,0.0,1044.7,33,10
22/01/2016,0.9,1.8,0.1,2.5,1037.8,2,15
21/01/2016,0.9,2.4,-0.5,1.4,1029.3,22,7
20/01/2016,3.5,5.2,1.7,2.1,1029.1,2,8
19/01/2016,4.0,7.4,0.7,0.0,1028.5,59,8
18/01/2016,2.5,6.3,-1.4,0.0,1027.5,41,13
17/01/2016,7.8,11.9,3.8,0.0,1021.4,13,7
16/01/2016,2.9,7.6,-1.9,3.4,1018.2,319,6
15/01/2016,3.8,10.1,-2.6,0.0,1020.0,228,4
14/01/2016,5.6,8.8,2.4,0.0,1024.2,284,4
13/01/2016,4.0,7.3,0.8,0.0,1027.9,17,3
12/01/2016,1.8,2.7,0.8,,1030.6,7,9
11/01/2016,3.3,5.1,1.5,2.3,1028.9,2,10
10/01/2016,5.9,6.7,5.1,2.5,1024.5,360,7
09/01/2016,4.5,6.6,2.5,5.3,1024.6,32,5
08/01/2016,2.5,6.6,-1.6,,1027.8,18,4
07/01/2016,5.3,6.7,4.0,,1030.0,350,8
06/01/2016,6.0,7.4,4.7,0.0,1029.8,349,6
05/01/2016,5.2,5.8,4.7,0.3,1025.2,355,7
